transaction_id,amount,payment_method,failure_reason,customer_age_days,previous_successful_payments,previous_failed_payments,retry_count,time_since_failure_hours,customer_avg_amount,is_subscription,recovered
TXN008893,1347.11,Wallet,Network Error,1210,10,4,1,22.16,973.49,1,1
TXN008894,545.51,Card,Network Error,1383,23,1,0,12.61,1384.61,0,1
TXN008895,3324.72,UPI,Bank Decline,579,21,3,2,0.53,727.98,0,1
TXN008896,294.08,UPI,Expired Card,899,16,4,0,9.25,2415.74,0,1
TXN008897,1698.87,UPI,Expired Card,221,23,1,1,41.18,2758.55,0,0
TXN008898,443.56,Card,Network Error,1388,20,4,0,15.5,4755.96,0,1
TXN008899,524.05,UPI,Insufficient Funds,890,28,3,1,8.68,3132.01,0,1
TXN008900,1781.48,Net Banking,Network Error,608,17,5,0,1.24,1507.59,0,0
TXN008901,596.87,UPI,Bank Decline,574,25,3,1,62.08,1346.69,0,0
TXN008902,689.38,Net Banking,Network Error,1250,10,2,3,4.73,2679.24,0,1
TXN008903,527.98,Net Banking,Authentication Failed,612,18,6,1,19.71,1534.95,1,0
TXN008904,5467.23,Card,Network Error,558,20,11,0,16.18,291.69,0,0
TXN008905,629.08,Card,Insufficient Funds,343,21,4,1,3.27,1328.15,1,1
TXN008906,1148.71,Card,Bank Decline,325,17,4,0,4.23,756.64,0,0
TXN008907,914.41,Card,Limit Exceeded,472,22,11,0,50.7,485.61,0,1
TXN008908,1338.46,Card,Limit Exceeded,735,26,4,0,101.64,2286.77,0,0
TXN008909,630.64,Card,Network Error,906,20,4,0,8.23,474.65,0,1
TXN008910,915.31,Wallet,Bank Decline,1184,25,3,1,12.49,924.76,0,1
TXN008911,1563.3,Card,Bank Decline,357,19,5,0,13.2,1668.67,0,1
TXN008912,504.36,Net Banking,Network Error,1092,25,1,0,2.43,970.61,0,0
TXN008913,2923.07,Net Banking,Authentication Failed,1490,17,4,1,65.5,504.45,1,1
TXN008914,3187.31,UPI,Expired Card,956,19,5,2,6.57,762.72,0,1
TXN008915,1892.86,UPI,Expired Card,1270,13,4,2,10.4,1113.51,1,0
TXN008916,1167.81,Card,Network Error,196,12,5,1,38.38,355.17,0,0
TXN008917,74.33,Card,Bank Decline,1176,17,2,1,21.83,604.94,0,1
TXN008918,1606.58,Net Banking,Limit Exceeded,1322,16,3,1,6.31,1057.38,0,0
TXN008919,771.09,Card,Network Error,1090,17,6,0,1.18,915.2,0,1
TXN008920,878.62,Card,Authentication Failed,693,11,3,1,2.62,836.86,0,1
TXN008921,198.81,Card,Bank Decline,79,18,6,0,8.92,867.59,0,1
TXN008922,1709.97,UPI,Insufficient Funds,1269,13,2,1,10.56,3293.51,0,1
TXN008923,297.76,Card,Expired Card,422,13,3,0,11.78,1382.11,0,1
TXN008924,1219.97,Net Banking,Insufficient Funds,185,15,1,0,1.23,675.09,0,1
TXN008925,2475.49,UPI,Bank Decline,1097,24,6,0,0.73,1120.27,0,0
TXN008926,718.82,Card,Bank Decline,83,14,5,2,17.58,983.79,1,0
TXN008927,3276.22,Card,Limit Exceeded,254,16,5,0,3.18,840.26,0,1
TXN008928,559.87,UPI,Network Error,713,16,5,1,19.2,1001.52,0,1
TXN008929,1882.56,UPI,Insufficient Funds,994,20,4,2,2.93,1378.59,1,1
TXN008930,338.9,Wallet,Network Error,74,23,3,0,14.34,775.01,0,1
TXN008931,2773.92,UPI,Bank Decline,856,19,4,3,5.77,640.14,0,1
TXN008932,2412.43,UPI,Authentication Failed,1129,18,3,0,4.05,601.73,0,1
TXN008933,1671.58,UPI,Network Error,594,16,6,1,4.49,495.67,0,1
TXN008934,769.73,Card,Expired Card,849,18,4,3,10.05,1065.13,0,0
TXN008935,310.5,Card,Insufficient Funds,787,19,1,0,13.99,1034.69,0,1
TXN008936,771.57,Card,Limit Exceeded,888,11,5,0,31.36,1376.66,1,1
TXN008937,2978.8,UPI,Expired Card,728,27,6,0,23.38,666.35,1,0
TXN008938,1232.7,Net Banking,Authentication Failed,330,22,5,2,4.29,1029.73,1,1
TXN008939,271.04,UPI,Insufficient Funds,1153,20,4,2,10.27,2702.39,0,1
TXN008940,398.51,UPI,Bank Decline,1063,19,5,3,0.58,1305.68,0,1
TXN008941,3387.46,Card,Expired Card,661,10,3,1,15.2,504.54,1,0
TXN008942,1701.25,UPI,Insufficient Funds,151,12,3,3,21.91,913.74,0,1
TXN008943,361.19,Net Banking,Bank Decline,780,22,1,0,24.42,1073.26,0,1
TXN008944,223.8,Net Banking,Authentication Failed,316,20,3,1,2.39,1025.61,0,1
TXN008945,624.82,UPI,Bank Decline,150,19,3,0,12.48,648.63,1,1
TXN008946,207.22,Net Banking,Authentication Failed,948,13,4,0,38.58,1023.86,1,0
TXN008947,953.13,Net Banking,Insufficient Funds,670,12,4,2,3.69,1222.97,0,1
TXN008948,9961.3,Net Banking,Expired Card,899,17,5,2,1.35,1522.11,0,0
TXN008949,260.54,UPI,Network Error,523,24,4,2,5.41,4137.64,0,0
TXN008950,927.58,Card,Network Error,201,21,1,1,1.98,1625.72,0,1
TXN008951,3571.47,UPI,Authentication Failed,824,15,1,0,1.09,1392.76,0,1
TXN008952,2152.06,Net Banking,Insufficient Funds,1199,19,3,1,4.58,768.07,1,1
TXN008953,959.23,UPI,Authentication Failed,735,26,1,0,8.25,1904.99,1,0
TXN008954,961.3,Card,Expired Card,1213,16,6,0,24.5,682.27,1,0
TXN008955,387.49,UPI,Bank Decline,1143,16,1,3,1.38,932.21,0,1
TXN008956,861.87,UPI,Authentication Failed,1306,20,3,1,65.96,2472.77,0,0
TXN008957,1365.26,Card,Bank Decline,482,22,1,1,0.21,422.49,0,0
TXN008958,2964.91,Net Banking,Limit Exceeded,1208,17,4,1,29.58,945.4,1,1
TXN008959,627.56,Card,Bank Decline,1321,18,1,0,0.09,655.91,1,1
TXN008960,924.4,Net Banking,Authentication Failed,440,17,2,1,5.22,1216.67,0,1
TXN008961,466.71,UPI,Expired Card,1493,21,6,1,48.63,637.88,1,1
TXN008962,1343.18,Card,Insufficient Funds,423,14,1,0,10.24,781.59,1,0
TXN008963,2220.31,Card,Expired Card,717,19,3,0,7.51,1368.88,1,1
TXN008964,1932.72,UPI,Insufficient Funds,144,14,4,0,19.26,1679.45,0,1
TXN008965,382.54,Card,Bank Decline,815,15,6,3,26.24,1812.98,1,1
TXN008966,1251.6,Card,Insufficient Funds,1198,15,4,0,45.1,1694.37,0,0
TXN008967,596.11,Card,Insufficient Funds,140,24,3,2,43.73,527.16,1,0
TXN008968,2724.24,Card,Insufficient Funds,1191,16,4,0,21.58,1581.38,0,1
TXN008969,948.44,Card,Network Error,790,19,4,0,0.83,1027.02,0,0
TXN008970,279.34,UPI,Network Error,798,13,3,0,6.67,1740.1,0,1
TXN008971,899.8,UPI,Network Error,740,13,5,4,6.47,451.76,0,1
TXN008972,1656.77,Card,Bank Decline,383,12,2,0,6.98,615.22,0,1
TXN008973,1365.95,UPI,Expired Card,1360,12,7,0,2.02,685.46,0,1
TXN008974,691.86,UPI,Expired Card,401,15,5,3,0.75,4223.49,0,0
TXN008975,647.59,Card,Bank Decline,1202,15,6,0,4.75,1535.15,0,0
TXN008976,450.9,Card,Authentication Failed,476,17,5,2,15.77,729.37,0,1
TXN008977,768.72,UPI,Expired Card,777,16,4,0,0.05,875.35,0,1
TXN008978,507.7,Card,Expired Card,1452,22,2,1,39.34,536.01,0,0
TXN008979,2625.63,Card,Bank Decline,1286,26,5,0,45.75,749.91,1,1
TXN008980,487.35,UPI,Insufficient Funds,1150,21,3,0,17.13,1160.0,1,0
TXN008981,1224.22,Card,Authentication Failed,25,19,2,1,0.95,826.91,0,0
TXN008982,1151.56,Card,Limit Exceeded,814,21,4,0,70.12,1253.14,1,1
TXN008983,2568.56,Card,Insufficient Funds,253,11,3,4,17.37,1051.49,0,0
TXN008984,2923.19,Card,Bank Decline,1235,18,4,1,13.61,803.35,0,0
TXN008985,2051.6,UPI,Expired Card,1450,16,4,0,11.67,300.17,1,0
TXN008986,1506.64,Card,Expired Card,1097,20,1,0,2.53,871.6,0,0
TXN008987,426.76,UPI,Authentication Failed,348,20,5,3,28.75,665.33,0,1
TXN008988,419.06,Net Banking,Insufficient Funds,351,19,3,0,12.32,977.25,0,1
TXN008989,512.28,Net Banking,Bank Decline,930,19,2,1,0.36,2700.04,0,0
TXN008990,2157.55,Card,Insufficient Funds,393,14,2,0,2.98,1706.06,1,1
TXN008991,1171.45,UPI,Bank Decline,348,21,5,1,6.07,758.8,0,1
TXN008992,2396.56,UPI,Insufficient Funds,114,16,3,0,44.26,786.01,1,0
TXN008993,2704.09,UPI,Authentication Failed,683,14,3,0,11.08,1072.06,1,0
TXN008994,570.57,Card,Network Error,639,19,5,0,50.85,772.95,0,1
TXN008995,1128.75,UPI,Limit Exceeded,1004,15,8,0,5.78,2258.18,0,1
TXN008996,1083.88,Card,Insufficient Funds,1432,22,2,1,74.61,2069.29,1,1
TXN008997,816.47,UPI,Bank Decline,602,9,4,4,55.89,566.11,1,0
TXN008998,677.66,Wallet,Bank Decline,1332,11,2,1,22.39,2802.26,0,0
TXN008999,3185.23,UPI,Bank Decline,1137,19,5,3,25.44,1838.93,0,0
TXN009000,1149.15,Net Banking,Limit Exceeded,591,20,5,0,0.44,954.38,0,1
TXN009001,1109.68,Net Banking,Bank Decline,483,18,5,0,4.7,1650.08,1,1
TXN009002,532.46,Card,Insufficient Funds,343,19,3,0,3.9,859.21,1,1
TXN009003,2013.62,Card,Insufficient Funds,1490,19,5,2,57.68,821.89,0,0
TXN009004,443.81,Card,Insufficient Funds,319,16,2,4,9.46,615.31,0,1
TXN009005,1651.46,Card,Limit Exceeded,1184,20,9,2,16.57,3741.88,0,0
TXN009006,1692.58,UPI,Bank Decline,615,19,3,1,5.66,497.38,0,1
TXN009007,756.53,UPI,Expired Card,1379,19,4,1,5.29,737.85,0,1
TXN009008,1459.55,Card,Expired Card,796,10,8,2,9.77,1432.53,0,0
TXN009009,1296.08,Card,Insufficient Funds,600,14,5,0,6.88,369.85,0,1
TXN009010,1058.47,Card,Insufficient Funds,306,23,2,2,25.06,470.04,0,1
TXN009011,1109.48,UPI,Limit Exceeded,698,22,6,2,17.52,818.1,1,1
TXN009012,1159.34,UPI,Expired Card,734,12,3,0,21.3,332.46,1,0
TXN009013,1232.65,UPI,Bank Decline,242,18,2,0,13.97,1438.93,0,1
TXN009014,1157.73,UPI,Insufficient Funds,971,18,3,0,41.96,3252.65,0,0
TXN009015,406.07,UPI,Insufficient Funds,903,20,2,1,1.2,10803.58,0,1
TXN009016,956.24,UPI,Bank Decline,217,24,6,3,24.94,1974.11,1,1
TXN009017,1391.94,UPI,Insufficient Funds,292,22,2,0,4.94,1479.17,0,1
TXN009018,1196.98,Net Banking,Bank Decline,429,14,9,1,17.57,3440.88,1,1
TXN009019,2587.31,UPI,Bank Decline,500,22,6,1,46.8,1113.58,0,0
TXN009020,1916.16,Card,Insufficient Funds,1024,21,3,0,6.7,3686.85,0,1
TXN009021,501.01,UPI,Insufficient Funds,1449,10,4,0,59.81,1888.7,0,1
TXN009022,943.91,Net Banking,Authentication Failed,843,21,4,1,3.49,1480.45,0,0
TXN009023,828.65,Card,Network Error,773,26,6,0,55.92,1198.44,1,0
TXN009024,1092.35,UPI,Authentication Failed,351,13,4,0,0.76,945.71,0,1
TXN009025,1093.69,Card,Bank Decline,529,16,3,0,7.17,1604.02,0,1
TXN009026,1901.45,UPI,Expired Card,825,18,7,0,21.58,1777.18,1,0
TXN009027,1286.39,Card,Insufficient Funds,325,18,6,1,33.48,835.44,0,0
TXN009028,3319.24,UPI,Network Error,1372,22,3,0,3.29,905.64,0,1
TXN009029,1362.26,Wallet,Insufficient Funds,1409,18,2,1,49.01,936.93,1,0
TXN009030,519.29,Card,Insufficient Funds,1023,22,2,1,3.07,1656.65,1,1
TXN009031,720.14,UPI,Authentication Failed,701,19,5,0,36.51,1568.5,0,1
TXN009032,1888.26,Card,Network Error,596,16,5,0,38.9,576.1,0,0
TXN009033,256.53,UPI,Authentication Failed,641,19,1,0,24.1,2146.93,0,1
TXN009034,326.59,Net Banking,Bank Decline,214,12,3,0,39.88,1183.28,1,0
TXN009035,1107.24,Card,Bank Decline,192,16,3,2,1.56,7219.5,0,0
TXN009036,2580.74,Card,Bank Decline,983,19,5,1,46.76,523.92,0,0
TXN009037,3555.79,UPI,Expired Card,23,19,3,3,11.22,2143.06,1,1
TXN009038,901.99,Net Banking,Network Error,1320,18,8,1,6.3,1237.13,0,1
TXN009039,2849.06,Card,Authentication Failed,260,18,3,0,0.11,1841.39,1,1
TXN009040,1170.33,UPI,Insufficient Funds,977,21,5,0,15.21,636.49,1,0
TXN009041,276.37,UPI,Expired Card,617,23,8,0,1.16,695.33,0,0
TXN009042,1088.69,UPI,Bank Decline,452,15,2,0,0.22,913.05,0,1
TXN009043,628.28,Wallet,Insufficient Funds,1002,19,1,0,9.73,498.62,0,1
TXN009044,2505.91,UPI,Network Error,1486,23,7,1,1.13,1114.64,0,0
TXN009045,1071.58,Card,Network Error,1177,16,4,1,33.73,916.39,0,0
TXN009046,347.19,UPI,Insufficient Funds,890,10,4,0,0.84,2138.6,0,0
TXN009047,284.36,UPI,Insufficient Funds,1144,17,3,0,14.87,1323.67,1,1
TXN009048,1076.12,Card,Bank Decline,1127,17,2,0,13.53,1102.11,0,1
TXN009049,124.19,Wallet,Bank Decline,1412,20,4,1,14.84,512.84,0,0
TXN009050,687.91,Card,Bank Decline,1406,19,5,1,2.55,1018.97,1,1
TXN009051,1350.09,Net Banking,Insufficient Funds,989,19,4,1,38.49,1633.86,1,0
TXN009052,423.56,Card,Insufficient Funds,512,9,4,1,19.02,3946.2,0,1
TXN009053,2682.73,UPI,Authentication Failed,1352,24,3,2,27.46,806.41,1,0
TXN009054,3203.2,UPI,Authentication Failed,334,17,4,2,33.87,800.78,0,0
TXN009055,439.21,Card,Network Error,355,21,3,1,40.5,2470.89,1,1
TXN009056,838.62,Wallet,Authentication Failed,1200,10,9,1,23.08,1548.29,0,0
TXN009057,2684.43,Net Banking,Expired Card,313,10,7,4,23.33,583.32,0,0
TXN009058,1095.34,UPI,Insufficient Funds,205,21,5,0,2.91,879.9,1,0
TXN009059,312.61,UPI,Insufficient Funds,1207,16,5,1,3.34,976.06,0,0
TXN009060,963.92,UPI,Authentication Failed,1154,11,0,1,25.2,1345.77,0,0
TXN009061,508.96,Net Banking,Expired Card,1187,23,1,3,4.47,1167.48,1,0
TXN009062,2973.15,Net Banking,Limit Exceeded,613,21,3,0,14.49,2049.59,1,1
TXN009063,1891.9,Net Banking,Authentication Failed,1316,24,4,3,5.7,2657.21,0,1
TXN009064,826.85,UPI,Bank Decline,617,17,2,2,5.31,761.84,1,1
TXN009065,1246.3,Card,Insufficient Funds,927,17,6,0,10.79,316.27,1,0
TXN009066,337.88,Card,Insufficient Funds,241,21,3,0,3.25,1295.37,0,0
TXN009067,556.46,UPI,Insufficient Funds,1324,18,5,0,33.67,2704.51,0,0
TXN009068,4437.97,Card,Insufficient Funds,791,13,1,1,2.88,742.47,1,1
TXN009069,1150.74,UPI,Bank Decline,848,20,4,2,27.13,1308.64,0,0
TXN009070,2532.79,UPI,Insufficient Funds,1048,19,6,2,11.39,359.89,0,1
TXN009071,1351.29,Net Banking,Insufficient Funds,965,17,9,1,4.17,1296.5,1,1
TXN009072,3579.05,Card,Bank Decline,1204,24,2,0,7.55,1408.32,1,0
TXN009073,181.46,Card,Bank Decline,1433,25,2,0,10.01,969.44,0,1
TXN009074,925.75,Card,Bank Decline,387,24,6,0,5.88,14026.07,1,1
TXN009075,4818.91,UPI,Bank Decline,1150,19,8,1,29.87,719.85,1,1
TXN009076,2592.96,Card,Expired Card,774,24,9,0,7.85,539.71,1,0
TXN009077,3614.96,Net Banking,Authentication Failed,102,22,2,2,12.14,2281.38,0,0
TXN009078,1089.98,Card,Insufficient Funds,37,19,4,2,0.52,697.38,0,1
TXN009079,676.28,Card,Insufficient Funds,103,14,2,0,4.59,3385.47,0,1
TXN009080,435.09,UPI,Authentication Failed,711,18,6,1,1.53,928.93,0,1
TXN009081,408.61,UPI,Network Error,1076,23,5,2,43.07,1183.81,0,0
TXN009082,2267.32,Card,Limit Exceeded,242,22,3,3,35.56,889.4,1,1
TXN009083,1740.43,UPI,Insufficient Funds,343,23,9,0,5.93,553.82,0,1
TXN009084,1032.86,Card,Limit Exceeded,680,18,4,3,12.04,699.66,1,0
TXN009085,1732.59,UPI,Authentication Failed,291,15,7,2,7.07,685.83,1,0
TXN009086,1246.64,UPI,Expired Card,140,28,4,0,26.99,1331.34,0,1
TXN009087,2607.11,UPI,Insufficient Funds,775,17,5,0,4.76,1182.2,1,0
TXN009088,2584.84,Wallet,Authentication Failed,701,15,1,0,30.1,1234.5,1,1
TXN009089,420.19,UPI,Limit Exceeded,545,14,6,0,3.57,479.54,0,0
TXN009090,1402.88,Card,Limit Exceeded,266,16,4,0,6.2,561.92,0,0
TXN009091,244.21,Card,Insufficient Funds,509,22,3,1,39.5,1567.66,0,0
TXN009092,1236.1,UPI,Limit Exceeded,598,16,5,0,6.06,800.57,1,1
TXN009093,1889.13,Card,Insufficient Funds,1210,23,1,0,43.51,2012.08,0,1
TXN009094,336.18,Card,Bank Decline,902,23,9,0,2.62,1091.0,1,1
TXN009095,753.84,Card,Network Error,1297,21,6,2,17.98,425.6,0,1
TXN009096,1106.08,Net Banking,Bank Decline,1028,22,4,0,5.88,585.49,1,0
TXN009097,1353.6,UPI,Expired Card,90,13,6,2,6.96,3260.94,1,1
TXN009098,853.42,UPI,Network Error,416,22,1,0,32.28,1887.41,0,1
TXN009099,381.82,Net Banking,Insufficient Funds,1186,17,3,4,15.31,506.13,0,0
TXN009100,1044.6,UPI,Expired Card,334,22,2,4,4.44,1861.11,1,0
TXN009101,247.89,Card,Authentication Failed,352,12,5,4,52.36,999.86,1,1
TXN009102,889.47,Net Banking,Insufficient Funds,929,17,10,0,9.34,2384.53,1,1
TXN009103,737.13,UPI,Network Error,103,21,3,0,38.08,1171.61,0,1
TXN009104,971.81,Card,Bank Decline,643,20,6,1,43.72,641.91,0,0
TXN009105,662.89,UPI,Bank Decline,189,30,2,2,9.75,1704.48,0,0
TXN009106,282.33,UPI,Bank Decline,1357,23,2,2,9.61,383.87,0,1
TXN009107,788.63,UPI,Bank Decline,820,13,3,0,14.49,1472.18,0,1
TXN009108,2534.47,Net Banking,Insufficient Funds,902,15,3,2,18.24,825.23,0,0
TXN009109,3412.89,UPI,Authentication Failed,667,22,3,1,1.01,904.11,0,1
TXN009110,9851.72,Card,Network Error,951,11,7,0,1.26,495.76,1,1
TXN009111,5026.53,Net Banking,Network Error,808,15,6,0,5.19,1166.73,1,0
TXN009112,373.44,Card,Bank Decline,384,14,6,3,10.18,902.9,0,0
TXN009113,759.31,Card,Network Error,1117,23,3,0,19.15,1300.81,0,0
TXN009114,1074.37,Card,Bank Decline,686,23,6,0,3.93,803.32,0,1
TXN009115,1015.36,UPI,Bank Decline,1165,20,3,2,6.56,629.71,0,0
TXN009116,1167.45,Card,Bank Decline,96,11,3,1,9.43,3484.5,0,0
TXN009117,9574.25,Card,Bank Decline,494,15,4,0,5.9,2479.2,1,1
TXN009118,414.12,Wallet,Insufficient Funds,826,17,7,4,8.76,1067.19,0,0
TXN009119,576.99,Net Banking,Network Error,869,17,4,0,2.46,1782.76,0,0
TXN009120,4814.77,Net Banking,Limit Exceeded,749,28,5,1,0.28,462.9,1,1
TXN009121,629.94,Net Banking,Insufficient Funds,1119,17,3,1,3.95,3191.79,0,1
TXN009122,1562.78,Card,Insufficient Funds,1323,15,4,1,5.73,1555.43,0,1
TXN009123,2782.74,Card,Bank Decline,452,26,8,1,28.08,2033.9,0,0
TXN009124,1699.09,Net Banking,Authentication Failed,1429,12,2,0,25.07,938.39,0,1
TXN009125,1303.21,UPI,Limit Exceeded,1425,20,3,3,23.32,1730.35,0,1
TXN009126,2552.3,Wallet,Network Error,870,20,3,1,58.13,738.44,0,1
TXN009127,490.9,UPI,Authentication Failed,1047,25,8,0,9.48,2519.5,0,0
TXN009128,701.54,Card,Bank Decline,1272,18,4,2,1.99,1457.84,0,1
TXN009129,1775.92,Card,Authentication Failed,692,10,5,0,30.72,608.99,0,1
TXN009130,170.29,Wallet,Bank Decline,1034,15,1,2,15.75,388.47,0,1
TXN009131,3924.23,UPI,Bank Decline,287,16,3,1,149.95,795.84,0,0
TXN009132,1440.94,Card,Expired Card,975,19,4,0,7.46,1002.56,0,0
TXN009133,1258.57,Card,Bank Decline,539,13,4,0,37.3,1971.74,0,0
TXN009134,252.78,UPI,Network Error,1268,24,1,3,35.4,1161.35,1,0
TXN009135,344.49,Net Banking,Bank Decline,611,22,7,0,73.71,265.97,0,1
TXN009136,766.07,Card,Network Error,484,24,2,1,74.64,1686.87,0,1
TXN009137,2268.08,Card,Bank Decline,95,24,7,0,86.57,3243.26,0,1
TXN009138,169.19,UPI,Insufficient Funds,1143,24,2,2,44.17,2343.62,0,0
TXN009139,2229.49,Card,Authentication Failed,616,19,7,2,5.44,756.83,0,1
TXN009140,793.12,Card,Authentication Failed,148,20,5,2,10.48,664.78,1,1
TXN009141,896.88,UPI,Authentication Failed,668,21,4,0,63.41,1681.38,1,0
TXN009142,1377.79,UPI,Expired Card,566,17,5,1,9.16,1813.83,0,0
TXN009143,1397.42,Wallet,Expired Card,57,14,3,0,45.08,1122.95,1,1
TXN009144,577.56,Card,Network Error,214,14,3,0,25.43,385.31,1,0
TXN009145,1924.5,Card,Insufficient Funds,529,19,2,0,36.19,1022.73,0,0
TXN009146,135.98,UPI,Insufficient Funds,1300,24,0,1,25.49,1190.5,1,0
TXN009147,731.15,UPI,Bank Decline,1293,21,3,0,8.65,620.61,0,1
TXN009148,1259.3,UPI,Authentication Failed,715,16,7,0,5.73,2541.52,0,1
TXN009149,803.96,UPI,Insufficient Funds,1216,20,5,0,21.87,995.04,0,0
TXN009150,211.83,Card,Authentication Failed,814,16,3,0,1.65,904.86,0,1
TXN009151,2169.44,Card,Network Error,1251,13,3,1,3.67,2997.67,1,1
TXN009152,356.54,Card,Expired Card,87,16,6,1,0.55,787.76,0,0
TXN009153,1031.98,UPI,Insufficient Funds,415,20,3,3,6.0,618.67,0,1
TXN009154,1258.57,Card,Bank Decline,980,19,4,0,6.74,820.35,0,1
TXN009155,1116.38,UPI,Authentication Failed,897,15,4,0,40.3,1664.32,1,0
TXN009156,3140.41,UPI,Bank Decline,688,15,7,1,25.8,966.64,0,1
TXN009157,1045.3,Net Banking,Bank Decline,92,26,5,1,20.85,308.86,0,1
TXN009158,1611.16,Card,Insufficient Funds,110,20,2,0,28.7,1879.72,0,1
TXN009159,1042.82,Card,Insufficient Funds,1314,20,7,2,18.29,3113.6,0,1
TXN009160,1903.9,UPI,Bank Decline,466,12,1,0,5.47,805.84,0,0
TXN009161,3843.53,Net Banking,Expired Card,746,24,4,0,56.72,2017.7,1,1
TXN009162,1241.14,Card,Bank Decline,467,20,2,0,2.63,3371.1,1,0
TXN009163,2216.46,Card,Network Error,1151,16,1,1,2.03,473.31,1,1
TXN009164,4063.48,UPI,Insufficient Funds,1382,18,2,1,4.92,565.13,0,0
TXN009165,3719.95,Wallet,Limit Exceeded,446,19,1,2,34.93,1470.64,0,0
TXN009166,775.29,Net Banking,Limit Exceeded,575,19,9,0,10.53,774.59,1,1
TXN009167,2787.19,Net Banking,Insufficient Funds,1219,15,7,0,9.08,1288.23,1,1
TXN009168,1371.82,UPI,Bank Decline,875,12,6,1,6.0,863.32,0,1
TXN009169,2997.42,UPI,Insufficient Funds,556,26,6,0,57.83,1562.12,1,1
TXN009170,1829.45,UPI,Limit Exceeded,235,13,1,2,26.55,1047.2,1,1
TXN009171,1405.43,UPI,Limit Exceeded,1416,17,3,0,3.26,2337.09,1,1
TXN009172,1620.64,Net Banking,Authentication Failed,1161,17,4,1,7.71,4273.73,1,1
TXN009173,1379.83,UPI,Bank Decline,177,24,6,3,8.05,1029.74,0,1
TXN009174,1429.24,UPI,Bank Decline,1360,22,1,0,4.57,4689.69,0,0
TXN009175,950.56,UPI,Insufficient Funds,41,10,6,2,2.46,3361.52,1,1
TXN009176,874.32,UPI,Bank Decline,1231,16,8,1,32.76,1612.41,0,1
TXN009177,5360.74,UPI,Network Error,1198,19,4,0,13.23,1557.66,0,1
TXN009178,1685.43,Net Banking,Insufficient Funds,1276,9,6,2,7.9,1284.64,0,1
TXN009179,654.6,Card,Expired Card,1254,19,8,0,1.13,397.96,1,1
TXN009180,854.34,UPI,Network Error,347,21,2,1,5.23,1299.09,0,1
TXN009181,2837.37,Card,Limit Exceeded,576,18,3,0,23.22,1937.06,1,1
TXN009182,565.34,UPI,Bank Decline,543,14,2,1,40.51,851.94,0,1
TXN009183,288.93,UPI,Authentication Failed,1470,19,4,0,40.02,458.7,1,1
TXN009184,308.71,Card,Authentication Failed,550,21,5,2,6.75,1931.67,0,0
TXN009185,231.35,Card,Authentication Failed,1180,15,5,1,22.2,3582.62,1,1
TXN009186,340.72,Card,Limit Exceeded,362,18,1,0,2.87,1917.6,0,1
TXN009187,378.88,Card,Limit Exceeded,751,16,5,1,6.02,1097.71,1,0
TXN009188,3815.07,UPI,Network Error,1026,19,2,0,13.06,1181.33,0,1
TXN009189,1051.99,Wallet,Insufficient Funds,539,17,1,0,26.91,912.23,0,1
TXN009190,790.81,Net Banking,Expired Card,379,22,6,0,43.48,1738.94,0,0
TXN009191,299.14,Net Banking,Expired Card,1442,20,2,4,51.33,2382.26,0,0
TXN009192,964.09,UPI,Authentication Failed,1282,19,8,0,3.19,1583.15,0,1
TXN009193,229.62,Net Banking,Network Error,1022,21,3,1,10.5,1074.44,0,1
TXN009194,786.45,Net Banking,Bank Decline,20,14,7,0,20.27,1805.66,1,1
TXN009195,7030.72,Net Banking,Expired Card,221,22,5,0,25.15,1154.68,0,0
TXN009196,1993.05,UPI,Authentication Failed,542,24,3,0,12.65,2335.94,0,0
TXN009197,907.94,Card,Insufficient Funds,1050,12,4,3,1.06,487.05,1,1
TXN009198,2055.58,Wallet,Bank Decline,934,19,4,0,29.09,1746.89,1,1
TXN009199,685.82,Card,Network Error,442,15,4,2,35.64,683.4,0,1
TXN009200,533.46,Card,Insufficient Funds,1351,19,5,1,39.89,1941.97,0,0
TXN009201,5083.3,Net Banking,Insufficient Funds,997,17,4,0,37.51,1996.2,0,0
TXN009202,392.27,Card,Bank Decline,1082,26,7,4,25.23,1717.34,0,0
TXN009203,797.35,Card,Authentication Failed,363,12,2,3,9.67,2446.97,0,1
TXN009204,1444.37,Card,Insufficient Funds,725,13,5,0,3.57,2415.2,0,1
TXN009205,472.19,Net Banking,Bank Decline,878,15,4,1,2.54,1023.11,0,0
TXN009206,1969.52,UPI,Limit Exceeded,613,25,4,0,22.19,1860.73,1,1
TXN009207,832.19,Card,Authentication Failed,1378,15,5,1,27.13,377.84,0,1
TXN009208,1993.25,Card,Authentication Failed,784,24,6,0,19.0,1069.16,0,0
TXN009209,1858.24,Net Banking,Bank Decline,332,18,2,1,15.31,673.54,0,1
TXN009210,881.2,Card,Authentication Failed,533,19,6,4,16.03,682.01,1,0
TXN009211,5113.26,Net Banking,Insufficient Funds,693,19,5,1,1.22,720.29,0,0
TXN009212,602.57,Net Banking,Limit Exceeded,225,20,3,0,5.97,1579.6,1,0
TXN009213,3692.22,UPI,Expired Card,528,18,4,2,3.36,1441.22,0,1
TXN009214,3157.2,UPI,Bank Decline,411,13,7,0,10.91,871.85,1,1
TXN009215,5398.06,UPI,Network Error,1049,25,7,0,1.45,393.13,0,1
TXN009216,1282.61,UPI,Insufficient Funds,586,17,4,1,7.23,1700.38,0,1
